DistrictId,SourceUrl,SourceFile,FiscalYear,FteType,GradeLevel,Fte
48,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,14142.4296875
49,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,3761.320068359375
50,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,13133.1904296875
51,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,4860
52,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,7466.8798828125
53,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,7476.41015625
54,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,986.8900146484375
55,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,2408.760009765625
56,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,2697.489990234375
57,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,1932.77001953125
58,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,2685.580078125
59,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,4537.25
60,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,459.3999938964844
61,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,510.760009765625
62,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,270.9700012207031
63,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,200.10000610351562
64,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,4562.43994140625
65,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,318.5
66,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,692.469970703125
67,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,276.17999267578125
68,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,0
69,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,39.900001525878906
70,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,54
71,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,143.5
72,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,102
73,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,90.4800033569336
74,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,54.5
75,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,0
99,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,1,195709.40625
1,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,2006.18994140625
2,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,385.239990234375
3,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,1918.1099853515625
4,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,242.3300018310547
5,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,4644.97998046875
6,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,16269.9404296875
7,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,189.5
8,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,1095.3699951171875
9,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,1155.2900390625
10,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,2539.530029296875
11,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,3341.090087890625
12,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,742.1099853515625
13,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,22421.029296875
14,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,376.32000732421875
15,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,152.30999755859375
16,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,9958.9697265625
17,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,3146.56005859375
18,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,771.3800048828125
19,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,75.4000015258789
20,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,485.8900146484375
21,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,175.5
22,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,121.12000274658203
23,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,130.5
24,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,142.44000244140625
25,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,420.54998779296875
26,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,581.47998046875
27,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,1618.449951171875
28,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,979.3800048828125
29,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,14662.509765625
30,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,259
31,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,1260.2099609375
32,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,569.7000122070312
33,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,69.83999633789062
34,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,97.5
35,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,3024.550048828125
36,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,5661.85986328125
37,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,2415.14990234375
38,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,396.1000061035156
39,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,126.30000305175781
40,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,194.36000061035156
41,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,3330.320068359375
42,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,3171.22998046875
43,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,1316.56005859375
44,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,473.5199890136719
45,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,787.9600219726562
46,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,2384.179931640625
47,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,534.7000122070312
48,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,14016
49,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,3650.4599609375
50,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,12761.7900390625
51,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,4729.1201171875
52,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,7028.990234375
53,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,7482.18994140625
54,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,860.3599853515625
55,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,2440.489990234375
56,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,2656.110107421875
57,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,1896.199951171875
58,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,2819.110107421875
59,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,4593.3701171875
60,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,440
61,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,467.3399963378906
62,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,215.5
63,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,183.0800018310547
64,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,4369.22998046875
65,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,340.5199890136719
66,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,656.6099853515625
67,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,231
68,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,0
69,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,41.31999969482422
70,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,55
71,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,141.35000610351562
72,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,117.20999908447266
73,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,93.72000122070312
74,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,54.5
75,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,0
99,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,2,189163.078125
1,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,2099.889892578125
2,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,415
3,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,1951.43994140625
4,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,236.80999755859375
5,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,4714.81005859375
6,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,17155.349609375
7,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,160.5
8,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,1062.1300048828125
9,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,1055.1300048828125
10,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,2531.3798828125
11,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,3421.760009765625
12,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,780.0700073242188
13,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,23480.150390625
14,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,386.5
15,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,137.5
16,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,9855.2001953125
17,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,3180.72998046875
18,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,809.010009765625
19,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,62
20,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,477.30999755859375
21,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,167.80999755859375
22,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,90.73999786376953
23,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,131.5
24,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,151.5
25,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,431
26,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,548.1300048828125
27,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,1678.3699951171875
28,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,953.4400024414062
29,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,14531.740234375
30,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,276
31,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,1305.1600341796875
32,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,520.0700073242188
33,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,85.5
34,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,116
35,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,3001.27001953125
36,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,5910.9501953125
37,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,2523.929931640625
38,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,453.8900146484375
39,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,90.36000061035156
40,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,195.75
41,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,3590.320068359375
42,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,3383.239990234375
43,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,1356.3299560546875
44,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,560.8400268554688
45,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,856.3699951171875
46,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,2215.1298828125
47,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,537.3300170898438
48,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,14038.509765625
49,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,3817.89990234375
50,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,13391.7802734375
51,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,5138.33984375
52,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,7236
53,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,7676.81005859375
54,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,880.9199829101562
55,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,2544.75
56,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,2924.739990234375
57,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,1883.6800537109375
58,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,2736.25
59,https://www.fldoe.org/file/7507/0075828-cofte1314.xls,0075828-cofte1314.xls,2013-14,Capital Outlay FTE,3,4567.93017578125
